scenario,model_selection,ground_truth_selection,A_attr1,A_attr2,A_attr3,A_attr4,A_attr5,B_attr1,B_attr2,B_attr3,B_attr4,B_attr5
porch_swing,A,A,2.8,17.0,21.0,574.0,19.0,2.5,30.0,21.0,749.0,9.0
porch_swing,A,B,3.2,19.0,25.0,1331.0,14.0,2.8,28.0,28.0,980.0,9.0
porch_swing,A,B,3.6,12.0,22.0,576.0,17.0,3.1,27.0,29.0,818.0,16.0
porch_swing,A,B,3.5,13.0,23.0,1359.0,16.0,3.9,28.0,27.0,1076.0,10.0
porch_swing,A,A,2.5,11.0,20.0,1250.0,15.0,3.7,15.0,22.0,1004.0,17.0
porch_swing,A,B,3.3,21.0,27.0,1257.0,9.0,2.4,13.0,26.0,1450.0,7.0
porch_swing,A,B,3.4,23.0,28.0,874.0,11.0,3.5,25.0,28.0,1087.0,18.0
porch_swing,A,B,2.9,26.0,24.0,920.0,8.0,2.7,15.0,24.0,630.0,10.0
porch_swing,A,A,2.6,21.0,26.0,1252.0,16.0,3.1,22.0,29.0,1458.0,12.0
porch_swing,A,B,4.0,29.0,19.0,1424.0,11.0,2.5,11.0,19.0,1125.0,6.0
porch_swing,A,A,2.6,13.0,24.0,1212.0,19.0,3.3,13.0,20.0,1253.0,11.0
porch_swing,A,A,2.7,17.0,25.0,886.0,17.0,2.4,21.0,24.0,1222.0,8.0
porch_swing,A,A,2.8,14.0,27.0,1310.0,18.0,3.4,30.0,22.0,1194.0,10.0
porch_swing,A,A,2.1,14.0,27.0,915.0,6.0,3.4,11.0,22.0,731.0,13.0
porch_swing,A,A,2.6,19.0,20.0,590.0,14.0,3.8,15.0,26.0,1218.0,5.0
stability_ball,A,A,80.0,993.0,0.8,1.9,261.0,56.0,1457.0,0.45,1.7,163.0
stability_ball,A,B,72.0,1469.0,0.88,1.0,214.0,74.0,1131.0,0.37,2.7,159.0
stability_ball,A,B,69.0,1820.0,0.62,3.8,201.0,82.0,1030.0,0.48,3.1,235.0
stability_ball,A,A,67.0,674.0,0.86,2.5,209.0,52.0,732.0,0.6,1.8,164.0
stability_ball,A,A,73.0,1835.0,0.44,3.2,129.0,47.0,796.0,0.74,2.4,238.0
stability_ball,A,B,59.0,1807.0,0.65,1.8,139.0,69.0,1164.0,0.51,1.8,163.0
stability_ball,A,B,82.0,1712.0,0.4,1.8,261.0,56.0,838.0,0.84,3.8,181.0
stability_ball,A,B,62.0,1183.0,0.54,1.9,291.0,46.0,527.0,0.8,2.9,213.0
stability_ball,A,B,73.0,655.0,0.31,1.9,102.0,77.0,1477.0,0.59,2.2,123.0
stability_ball,A,A,80.0,689.0,0.76,3.2,183.0,71.0,1029.0,0.35,2.3,226.0
stability_ball,A,B,55.0,1885.0,0.81,3.8,292.0,80.0,829.0,0.72,3.1,228.0
stability_ball,A,A,63.0,926.0,0.36,3.3,225.0,61.0,1920.0,0.64,3.3,175.0
stability_ball,A,A,63.0,1156.0,0.85,3.9,165.0,65.0,942.0,0.54,3.1,193.0
stability_ball,A,B,75.0,1543.0,0.5,1.9,203.0,69.0,896.0,0.87,2.4,276.0
stability_ball,A,A,72.0,611.0,0.62,4.0,253.0,45.0,1935.0,0.68,2.9,262.0
stability_ball,A,A,69.0,1439.0,0.66,3.3,267.0,46.0,1337.0,0.47,2.7,155.0
stability_ball,A,B,66.0,848.0,0.45,1.8,241.0,63.0,1057.0,0.82,2.8,156.0
stability_ball,A,A,74.0,1967.0,0.32,3.1,288.0,56.0,1551.0,0.35,3.3,296.0
stability_ball,A,A,80.0,951.0,0.61,3.0,122.0,72.0,544.0,0.7,1.2,159.0
stability_ball,A,B,65.0,1257.0,0.49,1.6,200.0,53.0,637.0,0.56,2.4,189.0
stability_ball,A,B,57.0,714.0,0.36,2.8,169.0,83.0,1990.0,0.33,3.5,197.0
stability_ball,A,A,81.0,805.0,0.75,2.1,198.0,55.0,1459.0,0.3,1.7,204.0
stability_ball,A,A,84.0,1793.0,0.72,3.7,148.0,66.0,1289.0,0.65,3.0,214.0
stability_ball,A,A,83.0,1978.0,0.52,1.1,164.0,52.0,1988.0,0.53,2.9,288.0
stability_ball,A,A,60.0,1290.0,0.8,1.5,147.0,51.0,695.0,0.79,1.1,272.0
stability_ball,A,B,70.0,893.0,0.82,1.4,186.0,63.0,529.0,0.33,2.8,159.0
stability_ball,A,A,55.0,788.0,0.62,3.9,258.0,61.0,1939.0,0.5,2.1,207.0
stability_ball,A,A,85.0,1027.0,0.52,3.5,147.0,70.0,624.0,0.43,2.1,277.0
stability_ball,A,A,79.0,624.0,0.62,2.7,201.0,82.0,1777.0,0.39,4.0,266.0
stability_ball,A,B,55.0,1882.0,0.79,2.1,208.0,82.0,1792.0,0.72,3.5,278.0
stability_ball,A,A,81.0,1097.0,0.54,1.8,239.0,73.0,1253.0,0.41,1.2,156.0
stability_ball,A,A,69.0,1005.0,0.73,1.7,294.0,67.0,1519.0,0.63,1.0,273.0
stability_ball,A,A,72.0,575.0,0.31,2.9,252.0,79.0,1116.0,0.43,1.5,295.0
stability_ball,A,A,81.0,1049.0,0.42,1.6,169.0,57.0,558.0,0.48,2.5,119.0
stability_ball,A,B,66.0,678.0,0.34,2.6,287.0,65.0,1537.0,0.51,3.7,126.0
stability_ball,A,A,68.0,1253.0,0.3,3.3,244.0,49.0,1812.0,0.74,2.9,164.0
stability_ball,A,B,53.0,1456.0,0.44,1.8,210.0,73.0,1149.0,0.61,2.9,271.0
stability_ball,A,B,78.0,1750.0,0.67,2.2,206.0,72.0,811.0,0.58,3.0,168.0
stability_ball,A,B,49.0,508.0,0.43,3.1,189.0,82.0,1572.0,0.49,2.9,198.0
stability_ball,A,B,53.0,1852.0,0.49,3.2,277.0,52.0,1749.0,0.88,1.3,126.0
stability_ball,A,A,76.0,1809.0,0.87,1.6,143.0,55.0,1107.0,0.83,1.2,228.0
stability_ball,A,A,66.0,882.0,0.66,3.6,137.0,53.0,1643.0,0.49,2.2,143.0
stability_ball,A,A,45.0,1517.0,0.89,3.0,299.0,56.0,1427.0,0.5,1.0,189.0
stability_ball,A,A,62.0,1751.0,0.33,1.9,106.0,62.0,1686.0,0.49,1.6,156.0
stability_ball,A,A,76.0,1577.0,0.32,3.5,233.0,67.0,1628.0,0.76,1.9,184.0
stability_ball,A,B,71.0,952.0,0.38,1.7,185.0,68.0,1832.0,0.65,3.7,268.0
stability_ball,A,B,48.0,1062.0,0.84,1.7,152.0,76.0,1329.0,0.6,4.0,279.0
stability_ball,A,A,57.0,1430.0,0.71,1.8,188.0,49.0,602.0,0.34,2.1,207.0
stability_ball,A,A,46.0,1922.0,0.67,3.6,249.0,46.0,1254.0,0.54,2.1,104.0
stability_ball,A,B,70.0,1574.0,0.65,1.5,175.0,64.0,1610.0,0.83,2.0,172.0
ink_cartridge,A,A,2.1,13.0,45.0,97.0,28.0,1.3,5.0,27.0,99.0,24.0
ink_cartridge,A,B,1.0,17.0,20.0,76.0,19.0,1.3,7.0,25.0,91.0,24.0
ink_cartridge,A,B,2.3,4.0,9.0,84.0,38.0,1.0,24.0,19.0,78.0,35.0
ink_cartridge,A,B,0.9,7.0,44.0,91.0,15.0,1.8,2.0,44.0,91.0,47.0
ink_cartridge,A,B,2.9,5.0,34.0,80.0,47.0,2.4,6.0,21.0,95.0,43.0
ink_cartridge,A,A,1.5,3.0,43.0,91.0,39.0,1.0,5.0,34.0,77.0,21.0
ink_cartridge,A,A,2.5,14.0,6.0,76.0,48.0,0.8,10.0,15.0,75.0,34.0
ink_cartridge,A,A,0.5,20.0,12.0,79.0,44.0,1.3,4.0,25.0,71.0,33.0
ink_cartridge,A,B,1.9,19.0,54.0,75.0,39.0,1.4,13.0,10.0,97.0,43.0
ink_cartridge,A,B,1.5,9.0,29.0,71.0,16.0,2.6,16.0,42.0,77.0,35.0
ink_cartridge,A,B,1.7,13.0,45.0,81.0,29.0,2.4,15.0,60.0,96.0,32.0
ink_cartridge,A,B,1.2,9.0,14.0,85.0,46.0,1.8,20.0,28.0,94.0,19.0
ink_cartridge,A,A,1.8,13.0,16.0,86.0,19.0,1.2,10.0,28.0,73.0,19.0
ink_cartridge,A,A,2.0,9.0,14.0,95.0,28.0,1.2,17.0,53.0,73.0,21.0
ink_cartridge,A,A,2.7,16.0,13.0,95.0,41.0,2.0,3.0,43.0,77.0,26.0
ink_cartridge,A,A,2.9,11.0,40.0,82.0,40.0,2.6,12.0,56.0,86.0,13.0
ink_cartridge,A,B,1.5,10.0,22.0,77.0,36.0,1.6,24.0,8.0,94.0,21.0
ink_cartridge,A,B,0.8,2.0,17.0,79.0,19.0,1.4,6.0,32.0,85.0,18.0
ink_cartridge,A,B,1.6,11.0,4.0,90.0,23.0,1.1,9.0,7.0,99.0,41.0
ink_cartridge,A,B,1.4,3.0,52.0,71.0,29.0,2.6,9.0,48.0,97.0,39.0
ink_cartridge,A,A,2.8,21.0,14.0,94.0,37.0,2.8,23.0,18.0,77.0,16.0
ink_cartridge,A,B,0.8,17.0,22.0,79.0,37.0,0.7,6.0,49.0,84.0,42.0
ink_cartridge,A,A,1.6,13.0,23.0,89.0,27.0,1.7,4.0,53.0,97.0,20.0
ink_cartridge,A,A,2.6,23.0,19.0,96.0,37.0,0.7,14.0,8.0,86.0,47.0
ink_cartridge,A,A,2.9,15.0,28.0,71.0,36.0,2.1,7.0,47.0,74.0,39.0
ink_cartridge,A,B,0.6,4.0,36.0,78.0,45.0,2.7,20.0,53.0,100.0,34.0
ink_cartridge,A,B,1.2,20.0,42.0,79.0,12.0,1.9,17.0,56.0,78.0,29.0
ink_cartridge,A,B,2.7,3.0,28.0,97.0,24.0,2.4,15.0,58.0,88.0,36.0
ink_cartridge,A,B,2.9,14.0,42.0,73.0,12.0,1.5,4.0,52.0,78.0,38.0
ink_cartridge,A,B,1.9,23.0,53.0,77.0,34.0,1.2,22.0,27.0,79.0,45.0
ink_cartridge,A,A,0.9,10.0,28.0,81.0,41.0,2.1,19.0,34.0,75.0,22.0
ink_cartridge,A,B,0.7,18.0,60.0,96.0,31.0,2.7,19.0,57.0,82.0,42.0
ink_cartridge,A,A,2.8,15.0,27.0,100.0,37.0,1.0,16.0,19.0,86.0,26.0
ink_cartridge,A,A,1.7,23.0,37.0,91.0,44.0,1.4,19.0,51.0,86.0,31.0
ink_cartridge,B,A,2.6,4.0,12.0,95.0,35.0,2.0,5.0,42.0,70.0,38.0
ink_cartridge,A,B,1.4,4.0,20.0,94.0,19.0,1.1,2.0,10.0,99.0,28.0
ink_cartridge,A,A,1.0,18.0,3.0,96.0,14.0,1.2,23.0,12.0,79.0,16.0
ink_cartridge,A,A,1.6,23.0,56.0,80.0,14.0,2.5,8.0,30.0,70.0,29.0
ink_cartridge,A,B,2.2,21.0,5.0,73.0,25.0,2.5,3.0,43.0,93.0,43.0
ink_cartridge,A,B,1.8,2.0,11.0,74.0,48.0,2.2,20.0,50.0,75.0,37.0
ink_cartridge,A,A,1.6,22.0,21.0,93.0,35.0,1.8,12.0,21.0,87.0,20.0
ink_cartridge,A,B,0.7,12.0,18.0,79.0,40.0,2.5,21.0,54.0,96.0,37.0
ink_cartridge,A,B,1.2,8.0,30.0,79.0,12.0,2.5,20.0,29.0,81.0,20.0
ink_cartridge,A,A,2.5,9.0,39.0,91.0,24.0,1.8,17.0,14.0,75.0,38.0
ink_cartridge,A,B,0.8,9.0,6.0,77.0,20.0,0.9,12.0,8.0,98.0,31.0
ink_cartridge,A,B,2.1,11.0,29.0,83.0,23.0,2.5,23.0,8.0,89.0,15.0
ink_cartridge,A,A,1.7,21.0,43.0,96.0,18.0,1.5,21.0,51.0,76.0,21.0
ink_cartridge,A,A,1.9,18.0,16.0,93.0,46.0,2.2,22.0,30.0,91.0,23.0
ink_cartridge,A,A,1.1,14.0,12.0,84.0,47.0,2.5,3.0,20.0,97.0,15.0
ink_cartridge,B,B,1.3,10.0,58.0,88.0,18.0,2.0,7.0,60.0,90.0,44.0
wood_glue,A,A,26.0,21.0,1.0,3627.0,194.0,26.0,8.0,10.0,2389.0,160.0
wood_glue,A,B,11.0,13.0,7.0,2774.0,135.0,22.0,22.0,4.0,3542.0,134.0
wood_glue,A,B,17.0,1.0,4.0,2121.0,184.0,27.0,23.0,3.0,3208.0,149.0
wood_glue,A,A,29.0,14.0,2.0,2330.0,157.0,16.0,12.0,4.0,3630.0,139.0
wood_glue,A,A,29.0,13.0,4.0,3912.0,151.0,28.0,4.0,7.0,3247.0,153.0
wood_glue,A,A,8.0,21.0,3.0,2531.0,179.0,11.0,10.0,3.0,3567.0,149.0
wood_glue,A,B,10.0,13.0,3.0,2316.0,169.0,20.0,20.0,1.0,2061.0,138.0
wood_glue,A,B,19.0,18.0,1.0,3099.0,146.0,20.0,24.0,2.0,2158.0,129.0
wood_glue,A,B,8.0,11.0,10.0,3136.0,175.0,6.0,12.0,4.0,2974.0,198.0
wood_glue,A,B,11.0,18.0,8.0,3821.0,191.0,12.0,4.0,3.0,3004.0,164.0
wood_glue,A,A,27.0,19.0,5.0,2508.0,196.0,14.0,10.0,5.0,3853.0,137.0
wood_glue,A,B,11.0,16.0,6.0,3997.0,133.0,23.0,13.0,3.0,2289.0,163.0
wood_glue,A,B,14.0,17.0,9.0,3388.0,187.0,16.0,17.0,9.0,2259.0,139.0
wood_glue,A,A,17.0,1.0,6.0,3927.0,184.0,7.0,18.0,9.0,2579.0,179.0
wood_glue,A,B,23.0,11.0,9.0,3108.0,131.0,22.0,10.0,2.0,3151.0,167.0
wood_glue,A,B,25.0,7.0,1.0,3332.0,151.0,28.0,23.0,3.0,2400.0,147.0
wood_glue,A,B,12.0,18.0,7.0,2665.0,126.0,19.0,20.0,4.0,2228.0,135.0
wood_glue,A,B,8.0,10.0,3.0,3724.0,162.0,16.0,10.0,1.0,3429.0,181.0
wood_glue,A,B,8.0,3.0,9.0,3853.0,179.0,17.0,8.0,6.0,2571.0,137.0
wood_glue,A,B,16.0,4.0,3.0,2452.0,151.0,22.0,17.0,1.0,2137.0,167.0
wood_glue,A,A,16.0,22.0,7.0,2267.0,134.0,16.0,11.0,3.0,3702.0,123.0
wood_glue,A,A,22.0,23.0,5.0,3167.0,137.0,15.0,23.0,9.0,3981.0,151.0
wood_glue,A,A,13.0,18.0,5.0,3318.0,152.0,8.0,24.0,10.0,3532.0,171.0
wood_glue,A,A,29.0,5.0,5.0,2038.0,150.0,27.0,11.0,4.0,3541.0,178.0
wood_glue,A,A,20.0,6.0,6.0,2594.0,192.0,14.0,1.0,9.0,3626.0,128.0
wood_glue,A,A,27.0,3.0,3.0,2175.0,139.0,9.0,7.0,8.0,3312.0,132.0
wood_glue,A,B,14.0,7.0,3.0,3792.0,153.0,28.0,6.0,10.0,3519.0,134.0
wood_glue,A,B,7.0,15.0,8.0,3536.0,157.0,23.0,16.0,4.0,3315.0,190.0
wood_glue,A,B,7.0,17.0,3.0,3826.0,190.0,17.0,14.0,9.0,3736.0,127.0
wood_glue,A,A,29.0,15.0,3.0,2778.0,121.0,18.0,8.0,2.0,2476.0,122.0
wood_glue,A,B,23.0,13.0,8.0,2693.0,187.0,25.0,11.0,7.0,2443.0,131.0
wood_glue,A,B,16.0,6.0,7.0,2658.0,141.0,18.0,3.0,2.0,2411.0,131.0
wood_glue,A,A,13.0,7.0,4.0,2670.0,166.0,11.0,2.0,6.0,2392.0,159.0
wood_glue,A,A,18.0,4.0,5.0,3013.0,156.0,6.0,10.0,3.0,2138.0,157.0
wood_glue,A,A,24.0,6.0,4.0,3954.0,158.0,13.0,21.0,8.0,2387.0,135.0
wood_glue,A,A,10.0,12.0,4.0,2697.0,194.0,14.0,1.0,7.0,3767.0,197.0
wood_glue,A,A,30.0,20.0,7.0,3149.0,130.0,7.0,16.0,7.0,3971.0,195.0
wood_glue,A,A,13.0,16.0,6.0,3277.0,141.0,9.0,4.0,8.0,3804.0,164.0
wood_glue,A,B,17.0,14.0,6.0,3718.0,135.0,22.0,22.0,4.0,2049.0,149.0
wood_glue,A,A,20.0,20.0,2.0,3347.0,166.0,6.0,8.0,5.0,2279.0,128.0
wood_glue,A,A,14.0,15.0,9.0,2131.0,139.0,13.0,3.0,5.0,2337.0,186.0
wood_glue,A,B,19.0,12.0,1.0,3568.0,186.0,21.0,21.0,5.0,2058.0,173.0
wood_glue,A,B,27.0,9.0,6.0,3869.0,189.0,10.0,6.0,2.0,2403.0,126.0
wood_glue,A,B,18.0,10.0,8.0,3065.0,185.0,29.0,22.0,1.0,2241.0,167.0
wood_glue,A,B,24.0,15.0,1.0,3260.0,200.0,30.0,2.0,10.0,2810.0,132.0
wood_glue,A,A,29.0,1.0,1.0,2003.0,123.0,26.0,20.0,8.0,3037.0,190.0
wood_glue,A,B,13.0,19.0,7.0,3538.0,163.0,29.0,19.0,7.0,3276.0,185.0
wood_glue,A,A,18.0,21.0,2.0,2676.0,127.0,28.0,23.0,5.0,2574.0,193.0
wood_glue,A,A,16.0,12.0,9.0,2731.0,145.0,25.0,16.0,9.0,3294.0,196.0
wood_glue,A,B,6.0,18.0,7.0,2107.0,166.0,20.0,19.0,2.0,2089.0,184.0
sleep_sack,A,B,0.9,25.0,18.0,12.2,6.0,3.0,30.0,19.0,13.4,7.0
sleep_sack,A,A,0.9,27.0,10.0,12.1,10.0,1.0,35.0,17.0,10.3,11.0
sleep_sack,A,B,1.4,33.0,10.0,10.8,6.0,2.4,26.0,10.0,13.2,9.0
sleep_sack,A,B,3.3,25.0,14.0,10.4,8.0,1.5,36.0,11.0,12.8,6.0
sleep_sack,A,B,2.3,35.0,19.0,13.1,8.0,1.9,26.0,9.0,11.0,11.0
sleep_sack,A,B,2.4,26.0,9.0,10.6,3.0,1.2,29.0,9.0,13.8,8.0
sleep_sack,A,A,1.1,31.0,16.0,13.7,5.0,1.9,27.0,15.0,12.2,5.0
sleep_sack,A,A,2.9,34.0,10.0,14.0,6.0,2.8,25.0,14.0,12.0,9.0
sleep_sack,A,B,1.9,25.0,19.0,13.6,6.0,2.5,31.0,16.0,10.1,4.0
sleep_sack,A,A,1.8,36.0,14.0,11.8,10.0,0.8,28.0,8.0,10.6,10.0
sleep_sack,A,B,3.2,25.0,17.0,10.4,6.0,0.6,31.0,11.0,13.6,10.0
sleep_sack,A,B,2.3,33.0,17.0,12.3,10.0,2.4,32.0,17.0,13.9,11.0
sleep_sack,A,B,3.0,24.0,11.0,10.2,5.0,2.2,25.0,10.0,10.4,6.0
sleep_sack,A,A,1.2,33.0,10.0,11.3,5.0,1.5,33.0,17.0,13.1,6.0
sleep_sack,A,B,2.7,33.0,15.0,14.0,4.0,1.1,27.0,13.0,11.9,12.0
sleep_sack,A,B,2.8,26.0,12.0,10.8,7.0,1.3,31.0,18.0,13.3,12.0
sleep_sack,A,A,1.4,28.0,11.0,11.7,8.0,1.7,28.0,15.0,12.7,11.0
sleep_sack,A,B,1.9,30.0,11.0,10.8,5.0,3.5,34.0,14.0,10.6,6.0
sleep_sack,A,A,2.7,34.0,14.0,10.2,6.0,0.6,30.0,12.0,11.5,4.0
sleep_sack,A,B,1.8,31.0,19.0,10.8,3.0,2.1,34.0,8.0,13.8,5.0
sleep_sack,A,A,0.7,34.0,12.0,12.9,4.0,3.3,24.0,18.0,12.9,8.0
sleep_sack,A,A,1.4,34.0,13.0,11.7,12.0,3.3,34.0,19.0,12.5,6.0
sleep_sack,A,A,2.9,29.0,18.0,13.4,7.0,2.8,26.0,18.0,12.4,11.0
sleep_sack,A,A,2.6,30.0,10.0,11.6,4.0,1.2,25.0,16.0,11.0,11.0
sleep_sack,A,A,1.4,30.0,12.0,12.8,4.0,1.4,33.0,16.0,13.0,4.0
sleep_sack,A,B,1.4,31.0,13.0,11.9,8.0,1.4,35.0,8.0,13.5,11.0
sleep_sack,A,B,1.4,33.0,17.0,12.8,3.0,2.2,34.0,19.0,11.9,7.0
sleep_sack,A,A,2.2,35.0,13.0,10.3,7.0,1.0,32.0,14.0,13.4,6.0
sleep_sack,A,B,2.3,25.0,19.0,13.4,10.0,0.6,29.0,16.0,10.9,9.0
sleep_sack,A,B,0.9,34.0,15.0,11.6,5.0,0.8,29.0,13.0,13.6,8.0
sleep_sack,A,B,2.3,27.0,12.0,10.4,3.0,0.8,28.0,19.0,12.7,11.0
sleep_sack,A,A,1.3,36.0,11.0,10.3,6.0,3.4,31.0,19.0,11.6,7.0
sleep_sack,A,A,2.3,32.0,12.0,11.0,10.0,1.2,25.0,12.0,11.3,12.0
sleep_sack,A,A,2.2,33.0,10.0,11.9,11.0,3.4,25.0,13.0,11.1,8.0
sleep_sack,A,B,1.2,34.0,20.0,10.9,11.0,3.3,28.0,14.0,11.7,4.0
sleep_sack,A,B,2.5,28.0,17.0,11.3,8.0,2.9,31.0,9.0,12.5,8.0
sleep_sack,A,A,3.2,27.0,12.0,10.7,10.0,0.8,28.0,15.0,14.0,6.0
sleep_sack,A,B,3.4,27.0,19.0,10.9,11.0,2.6,26.0,13.0,12.2,4.0
sleep_sack,A,B,2.6,31.0,11.0,10.4,6.0,2.0,36.0,17.0,13.0,8.0
sleep_sack,A,A,2.6,35.0,9.0,13.0,4.0,1.7,28.0,14.0,12.1,4.0
sleep_sack,A,B,0.7,26.0,17.0,11.4,6.0,3.1,36.0,19.0,10.6,4.0
sleep_sack,A,B,2.5,31.0,14.0,10.2,11.0,1.9,36.0,17.0,12.2,8.0
sleep_sack,A,B,2.4,29.0,20.0,10.0,8.0,2.6,32.0,9.0,12.5,6.0
sleep_sack,A,A,1.6,34.0,18.0,13.4,8.0,2.8,30.0,18.0,12.3,5.0
sleep_sack,A,B,2.6,26.0,20.0,11.3,5.0,2.6,26.0,15.0,11.4,5.0
sleep_sack,A,A,3.2,31.0,15.0,12.9,3.0,2.2,30.0,18.0,13.0,7.0
sleep_sack,A,B,1.2,31.0,16.0,10.6,5.0,3.2,35.0,17.0,12.1,10.0
sleep_sack,A,A,3.2,30.0,13.0,11.3,3.0,0.5,35.0,18.0,11.2,8.0
sleep_sack,A,B,2.5,24.0,19.0,10.2,7.0,2.9,25.0,14.0,11.6,12.0
sleep_sack,A,A,2.7,34.0,19.0,13.1,11.0,1.6,31.0,17.0,12.7,12.0
mixer,A,B,927.0,7.0,5.0,5.0,9.0,521.0,7.0,6.0,11.0,8.0
mixer,A,A,619.0,3.0,4.0,8.0,8.0,688.0,7.0,6.0,6.0,7.0
mixer,B,A,506.0,7.0,7.0,8.0,6.0,584.0,6.0,5.0,7.0,9.0
mixer,A,A,946.0,3.0,4.0,4.0,5.0,359.0,4.0,5.0,3.0,9.0
mixer,A,B,760.0,7.0,11.0,14.0,9.0,531.0,6.0,10.0,5.0,4.0
mixer,B,A,316.0,8.0,6.0,4.0,6.0,389.0,3.0,9.0,9.0,8.0
mixer,B,A,451.0,5.0,8.0,4.0,6.0,300.0,8.0,7.0,4.0,8.0
mixer,B,B,990.0,5.0,12.0,13.0,8.0,686.0,7.0,9.0,15.0,9.0
mixer,A,B,839.0,5.0,7.0,15.0,8.0,306.0,5.0,7.0,6.0,3.0
mixer,A,B,670.0,5.0,9.0,7.0,6.0,418.0,8.0,10.0,11.0,7.0
mixer,B,B,286.0,7.0,10.0,8.0,7.0,407.0,6.0,5.0,7.0,5.0
mixer,B,A,296.0,5.0,6.0,15.0,7.0,350.0,5.0,11.0,12.0,7.0
mixer,B,B,659.0,3.0,9.0,11.0,7.0,605.0,6.0,4.0,10.0,6.0
mixer,A,B,931.0,5.0,8.0,3.0,4.0,339.0,7.0,10.0,14.0,6.0
mixer,A,A,282.0,5.0,3.0,7.0,9.0,828.0,8.0,11.0,15.0,9.0
mixer,A,B,790.0,8.0,9.0,11.0,8.0,531.0,4.0,8.0,9.0,7.0
mixer,B,B,776.0,6.0,11.0,9.0,6.0,475.0,7.0,4.0,11.0,5.0
mixer,A,A,301.0,5.0,8.0,10.0,6.0,644.0,5.0,6.0,7.0,7.0
mixer,A,A,812.0,5.0,3.0,15.0,8.0,833.0,7.0,3.0,14.0,9.0
mixer,A,B,253.0,6.0,6.0,7.0,9.0,677.0,7.0,3.0,14.0,9.0
mixer,A,A,261.0,6.0,6.0,13.0,7.0,469.0,5.0,8.0,9.0,10.0
mixer,B,A,591.0,8.0,10.0,7.0,6.0,891.0,4.0,4.0,7.0,10.0
mixer,A,B,937.0,4.0,5.0,8.0,7.0,513.0,3.0,6.0,10.0,7.0
mixer,B,A,605.0,6.0,7.0,4.0,4.0,714.0,6.0,11.0,14.0,8.0
mixer,A,A,293.0,6.0,10.0,10.0,5.0,836.0,3.0,7.0,5.0,9.0
mixer,A,A,774.0,4.0,10.0,4.0,5.0,746.0,3.0,12.0,10.0,8.0
mixer,B,A,861.0,6.0,6.0,7.0,8.0,602.0,5.0,9.0,4.0,7.0
mixer,A,B,769.0,5.0,9.0,12.0,9.0,941.0,3.0,3.0,8.0,7.0
mixer,B,B,281.0,7.0,5.0,14.0,10.0,596.0,3.0,5.0,9.0,7.0
mixer,A,B,371.0,3.0,12.0,11.0,8.0,288.0,4.0,3.0,15.0,3.0
mixer,A,B,703.0,3.0,8.0,10.0,4.0,432.0,7.0,4.0,7.0,4.0
mixer,A,B,348.0,3.0,8.0,5.0,8.0,911.0,5.0,4.0,3.0,5.0
mixer,B,B,661.0,6.0,8.0,12.0,9.0,938.0,6.0,4.0,8.0,5.0
mixer,B,A,920.0,7.0,9.0,12.0,4.0,596.0,3.0,7.0,10.0,8.0
mixer,A,B,369.0,5.0,9.0,8.0,7.0,251.0,3.0,10.0,7.0,4.0
mixer,B,A,397.0,6.0,7.0,15.0,7.0,900.0,8.0,7.0,14.0,8.0
mixer,A,A,637.0,7.0,4.0,10.0,5.0,917.0,5.0,10.0,5.0,4.0
mixer,B,B,931.0,7.0,4.0,7.0,7.0,267.0,4.0,9.0,9.0,3.0
mixer,A,B,863.0,7.0,12.0,11.0,7.0,335.0,7.0,4.0,14.0,10.0
mixer,B,B,405.0,8.0,10.0,8.0,8.0,494.0,7.0,7.0,4.0,4.0
mixer,A,B,890.0,4.0,12.0,5.0,3.0,412.0,5.0,8.0,13.0,8.0
mixer,A,A,784.0,4.0,11.0,10.0,3.0,260.0,6.0,6.0,15.0,10.0
mixer,B,A,598.0,8.0,8.0,12.0,5.0,337.0,4.0,8.0,7.0,7.0
mixer,B,A,281.0,4.0,6.0,13.0,4.0,563.0,5.0,9.0,5.0,3.0
mixer,A,A,948.0,5.0,11.0,4.0,6.0,781.0,7.0,10.0,6.0,9.0
mixer,A,B,321.0,3.0,10.0,12.0,5.0,563.0,3.0,5.0,7.0,5.0
mixer,B,A,291.0,4.0,3.0,14.0,3.0,702.0,5.0,7.0,13.0,7.0
mixer,A,B,492.0,7.0,7.0,11.0,9.0,831.0,4.0,10.0,9.0,5.0
mixer,A,B,807.0,4.0,5.0,5.0,9.0,590.0,3.0,8.0,8.0,6.0
mixer,B,A,591.0,4.0,8.0,13.0,8.0,735.0,6.0,12.0,11.0,8.0
dominoes,A,B,46.0,1.9,23.0,7.0,22.0,42.0,4.2,18.0,6.0,22.0
dominoes,A,A,64.0,3.5,19.0,12.0,19.0,54.0,1.9,14.0,12.0,18.0
dominoes,A,A,70.0,1.9,21.0,9.0,48.0,47.0,3.6,18.0,5.0,47.0
dominoes,A,A,66.0,3.0,18.0,7.0,29.0,60.0,1.7,22.0,3.0,24.0
dominoes,A,B,61.0,1.8,9.0,13.0,16.0,74.0,2.4,16.0,13.0,18.0
dominoes,A,A,71.0,2.7,9.0,14.0,26.0,40.0,3.3,11.0,2.0,32.0
dominoes,A,A,69.0,3.7,13.0,9.0,43.0,40.0,4.2,18.0,12.0,43.0
dominoes,A,B,48.0,2.2,17.0,6.0,39.0,70.0,1.8,24.0,6.0,17.0
